,epoch_7
adjunct_island,0.514
anaphor_gender_agreement,0.656
anaphor_number_agreement,0.551
animate_subject_passive,0.563
animate_subject_trans,0.469
causative,0.446
complex_NP_island,0.518
coordinate_structure_constraint_complex_left_branch,0.288
coordinate_structure_constraint_object_extraction,0.517
determiner_noun_agreement_1,0.533
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.516
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.536
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.507
distractor_agreement_relational_noun,0.485
distractor_agreement_relative_clause,0.531
drop_argument,0.462
ellipsis_n_bar_1,0.395
ellipsis_n_bar_2,0.326
existential_there_object_raising,0.702
existential_there_quantifiers_1,0.715
existential_there_quantifiers_2,0.409
existential_there_subject_raising,0.61
expletive_it_object_raising,0.66
inchoative,0.329
intransitive,0.314
irregular_past_participle_adjectives,0.588
irregular_past_participle_verbs,0.572
irregular_plural_subject_verb_agreement_1,0.517
irregular_plural_subject_verb_agreement_2,0.51
left_branch_island_echo_question,0.607
left_branch_island_simple_question,0.288
matrix_question_npi_licensor_present,0.07
npi_present_1,0.227
npi_present_2,0.247
only_npi_licensor_present,0.731
only_npi_scope,0.595
passive_1,0.614
passive_2,0.598
principle_A_c_command,0.419
principle_A_case_1,1.0
principle_A_case_2,0.457
principle_A_domain_1,1.0
principle_A_domain_2,0.464
principle_A_domain_3,0.528
principle_A_reconstruction,0.278
regular_plural_subject_verb_agreement_1,0.452
regular_plural_subject_verb_agreement_2,0.464
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.374
sentential_subject_island,0.504
superlative_quantifiers_1,0.485
superlative_quantifiers_2,0.242
tough_vs_raising_1,0.482
tough_vs_raising_2,0.591
transitive,0.616
wh_island,0.949
wh_questions_object_gap,0.797
wh_questions_subject_gap,0.989
wh_questions_subject_gap_long_distance,0.968
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.001
